hb,cancer_site,sex,year,incidences_all_ages,crude_rate,hb_name
S08000016,Pancreas,Female,1996,11,19.9818347,NHS Borders
S08000016,Pancreas,Female,1997,8,14.52591059,NHS Borders
S08000016,Pancreas,Female,1998,6,10.89008276,NHS Borders
S08000016,Pancreas,Female,1999,7,12.75417244,NHS Borders
S08000016,Pancreas,Female,2000,12,21.7604178,NHS Borders
S08000016,Pancreas,Female,2001,4,7.209415497,NHS Borders
S08000016,Pancreas,Female,2002,6,10.78031514,NHS Borders
S08000016,Pancreas,Female,2003,12,21.3918996,NHS Borders
S08000016,Pancreas,Female,2004,7,12.37383111,NHS Borders
S08000016,Pancreas,Female,2005,9,15.8050014,NHS Borders
S08000016,Pancreas,Female,2006,4,6.994841305,NHS Borders
S08000016,Pancreas,Female,2007,10,17.28757887,NHS Borders
S08000016,Pancreas,Female,2008,10,17.09167977,NHS Borders
S08000016,Pancreas,Female,2009,9,15.33768469,NHS Borders
S08000016,Pancreas,Female,2010,10,17.01866948,NHS Borders
S08000016,Pancreas,Female,2011,6,10.2240777,NHS Borders
S08000016,Pancreas,Female,2012,16,27.33313972,NHS Borders
S08000016,Pancreas,Female,2013,8,13.65910294,NHS Borders
S08000016,Pancreas,Female,2014,17,28.95046065,NHS Borders
S08000016,Pancreas,Female,2015,15,25.52887316,NHS Borders
S08000016,Pancreas,Female,2016,10,16.94513166,NHS Borders
S08000016,Pancreas,Female,2017,9,15.19474599,NHS Borders
S08000016,Pancreas,Female,2018,14,23.61633576,NHS Borders
S08000016,Pancreas,Female,2019,11,18.52257228,NHS Borders
S08000016,Pancreas,Female,2020,15,25.34297493,NHS Borders
S08000016,Malignant melanoma of the skin,All,1996,28,26.45002834,NHS Borders
S08000016,Malignant melanoma of the skin,All,1997,19,17.93129483,NHS Borders
S08000016,Malignant melanoma of the skin,All,1998,21,19.8038476,NHS Borders
S08000016,Malignant melanoma of the skin,All,1999,23,21.73707589,NHS Borders
S08000016,Malignant melanoma of the skin,All,2000,12,11.29411765,NHS Borders
S08000016,Malignant melanoma of the skin,All,2001,16,14.9602618,NHS Borders
S08000016,Malignant melanoma of the skin,All,2002,31,28.82916395,NHS Borders
S08000016,Malignant melanoma of the skin,All,2003,18,16.60669803,NHS Borders
S08000016,Malignant melanoma of the skin,All,2004,28,25.58245774,NHS Borders
S08000016,Malignant melanoma of the skin,All,2005,31,28.11791383,NHS Borders
S08000016,Malignant melanoma of the skin,All,2006,29,26.15911961,NHS Borders
S08000016,Malignant melanoma of the skin,All,2007,29,25.84670232,NHS Borders
S08000016,Malignant melanoma of the skin,All,2008,29,25.58221595,NHS Borders
S08000016,Malignant melanoma of the skin,All,2009,34,29.93221234,NHS Borders
S08000016,Malignant melanoma of the skin,All,2010,29,25.5057168,NHS Borders
S08000016,Malignant melanoma of the skin,All,2011,27,23.70916754,NHS Borders
S08000016,Malignant melanoma of the skin,All,2012,32,28.13928948,NHS Borders
S08000016,Malignant melanoma of the skin,All,2013,29,25.46540218,NHS Borders
S08000016,Malignant melanoma of the skin,All,2014,41,35.95229744,NHS Borders
S08000016,Malignant melanoma of the skin,All,2015,40,35.07848812,NHS Borders
S08000016,Malignant melanoma of the skin,All,2016,36,31.43281236,NHS Borders
S08000016,Malignant melanoma of the skin,All,2017,39,33.90714658,NHS Borders
S08000016,Malignant melanoma of the skin,All,2018,46,39.90630693,NHS Borders
S08000016,Malignant melanoma of the skin,All,2019,38,32.89758462,NHS Borders
S08000016,Malignant melanoma of the skin,All,2020,27,23.4293648,NHS Borders
S08000016,Malignant melanoma of the skin,Male,1996,11,21.64928164,NHS Borders
S08000016,Malignant melanoma of the skin,Male,1997,9,17.68659356,NHS Borders
S08000016,Malignant melanoma of the skin,Male,1998,9,17.66645729,NHS Borders
S08000016,Malignant melanoma of the skin,Male,1999,10,19.63633507,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2000,4,7.827175955,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2001,6,11.65795558,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2002,13,25.06120718,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2003,7,13.38585689,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2004,15,28.36664839,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2005,13,24.38749859,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2006,16,29.80903586,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2007,8,14.71805722,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2008,10,18.23087581,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2009,19,34.60144598,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2010,15,27.30201489,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2011,17,30.79989129,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2012,16,28.99443669,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2013,14,25.31142087,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2014,25,45.19242936,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2015,15,27.13802399,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2016,18,32.42308524,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2017,25,44.81170123,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2018,29,51.79588848,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2019,21,37.41781444,NHS Borders
S08000016,Malignant melanoma of the skin,Male,2020,11,19.62463427,NHS Borders
S08000016,Malignant melanoma of the skin,Female,1996,17,30.88101726,NHS Borders
S08000016,Malignant melanoma of the skin,Female,1997,10,18.15738824,NHS Borders
S08000016,Malignant melanoma of the skin,Female,1998,12,21.78016553,NHS Borders
S08000016,Malignant melanoma of the skin,Female,1999,13,23.68632024,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2000,8,14.5069452,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2001,10,18.02353874,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2002,18,32.34094543,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2003,11,19.6092413,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2004,13,22.97997207,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2005,18,31.61000281,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2006,13,22.73323424,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2007,21,36.30391564,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2008,19,32.47419156,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2009,15,25.56280782,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2010,14,23.82613727,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2011,10,17.0401295,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2012,16,27.33313972,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2013,15,25.61081801,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2014,16,27.24749238,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2015,25,42.54812193,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2016,18,30.50123699,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2017,14,23.63627155,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2018,17,28.67697913,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2019,17,28.62579352,NHS Borders
S08000016,Malignant melanoma of the skin,Female,2020,16,27.03250659,NHS Borders
S08000016,Non-melanoma skin cancer,All,1996,144,136.0287172,NHS Borders
S08000016,Non-melanoma skin cancer,All,1997,154,145.3378633,NHS Borders
S08000016,Non-melanoma skin cancer,All,1998,187,176.3485477,NHS Borders
S08000016,Non-melanoma skin cancer,All,1999,181,171.0613364,NHS Borders
S08000016,Non-melanoma skin cancer,All,2000,153,144,NHS Borders
S08000016,Non-melanoma skin cancer,All,2001,173,161.7578308,NHS Borders
S08000016,Non-melanoma skin cancer,All,2002,173,160.8853343,NHS Borders
S08000016,Non-melanoma skin cancer,All,2003,186,171.6025464,NHS Borders
S08000016,Non-melanoma skin cancer,All,2004,194,177.2498858,NHS Borders
S08000016,Non-melanoma skin cancer,All,2005,219,198.6394558,NHS Borders
S08000016,Non-melanoma skin cancer,All,2006,209,188.5260689,NHS Borders
S08000016,Non-melanoma skin cancer,All,2007,265,236.1853832,NHS Borders
S08000016,Non-melanoma skin cancer,All,2008,279,246.1185603,NHS Borders
S08000016,Non-melanoma skin cancer,All,2009,262,230.6541069,NHS Borders
S08000016,Non-melanoma skin cancer,All,2010,289,254.1776605,NHS Borders
S08000016,Non-melanoma skin cancer,All,2011,280,245.8728486,NHS Borders
S08000016,Non-melanoma skin cancer,All,2012,283,248.8568414,NHS Borders
S08000016,Non-melanoma skin cancer,All,2013,276,242.3603793,NHS Borders
S08000016,Non-melanoma skin cancer,All,2014,341,299.0178885,NHS Borders
S08000016,Non-melanoma skin cancer,All,2015,283,248.1803034,NHS Borders
S08000016,Non-melanoma skin cancer,All,2016,253,220.9028202,NHS Borders
S08000016,Non-melanoma skin cancer,All,2017,294,255.6077204,NHS Borders
S08000016,Non-melanoma skin cancer,All,2018,353,306.2375293,NHS Borders
S08000016,Non-melanoma skin cancer,All,2019,325,281.3609211,NHS Borders
S08000016,Non-melanoma skin cancer,All,2020,271,235.1614023,NHS Borders
S08000016,Non-melanoma skin cancer,Male,1996,70,137.7681559,NHS Borders
S08000016,Non-melanoma skin cancer,Male,1997,89,174.9007586,NHS Borders
S08000016,Non-melanoma skin cancer,Male,1998,108,211.9974874,NHS Borders
S08000016,Non-melanoma skin cancer,Male,1999,104,204.2178848,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2000,78,152.6299311,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2001,78,151.5534226,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2002,94,181.2118058,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2003,90,172.1038742,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2004,103,194.7843189,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2005,119,223.2394102,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2006,121,225.4308337,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2007,174,320.1177445,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2008,167,304.455626,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2009,152,276.8115678,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2010,170,309.4228354,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2011,169,306.1871546,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2012,175,317.1266513,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2013,163,294.6972573,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2014,202,365.1548293,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2015,153,276.8078447,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2016,164,295.4103322,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2017,186,333.3990572,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2018,228,407.2228473,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2019,207,368.8327424,NHS Borders
S08000016,Non-melanoma skin cancer,Male,2020,177,315.778206,NHS Borders
S08000016,Non-melanoma skin cancer,Female,1996,74,134.4232516,NHS Borders
S08000016,Non-melanoma skin cancer,Female,1997,65,118.0230236,NHS Borders
S08000016,Non-melanoma skin cancer,Female,1998,79,143.3860897,NHS Borders
S08000016,Non-melanoma skin cancer,Female,1999,77,140.2958968,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2000,75,136.0026113,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2001,95,171.223618,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2002,79,141.9408161,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2003,96,171.1351968,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2004,91,160.8598045,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2005,100,175.6111267,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2006,88,153.8865087,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2007,91,157.3169678,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2008,112,191.4268134,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2009,110,187.4605907,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2010,119,202.5221668,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2011,111,189.1454375,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2012,108,184.4986931,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2013,113,192.934829,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2014,139,236.71259,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2015,130,221.250234,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2016,89,150.8116718,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2017,108,182.3369519,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2018,125,210.8601407,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2019,118,198.6966845,NHS Borders
S08000016,Non-melanoma skin cancer,Female,2020,94,158.8159762,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,1996,97,91.63045532,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,1997,99,93.43148358,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,1998,119,112.2218031,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,1999,126,119.0813723,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2000,104,97.88235294,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2001,121,113.1369799,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2002,104,96.7171952,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2003,131,120.8598579,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2004,136,124.2576519,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2005,145,131.5192744,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2006,148,133.5017139,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2007,170,151.5151515,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2008,189,166.7254764,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2009,154,135.5753147,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2010,202,177.6605101,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2011,183,160.6954689,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2012,180,158.2835033,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2013,189,165.9641728,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2014,218,191.1609961,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2015,201,176.2694028,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2016,166,144.9401903,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2017,201,174.752217,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2018,231,200.3990631,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2019,216,186.9967968,NHS Borders
S08000016,Basal cell carcinoma of the skin,All,2020,154,133.6341548,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,1996,41,80.69277701,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,1997,50,98.25885312,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,1998,62,121.7022613,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,1999,71,139.417979,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2000,45,88.05572949,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2001,43,83.54868168,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2002,49,94.46147321,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2003,57,108.9991204,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2004,73,138.0510221,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2005,76,142.5730687,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2006,88,163.9496973,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2007,97,178.4564437,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2008,99,180.4856705,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2009,82,149.3325563,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2010,106,192.9342385,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2011,99,179.3640728,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2012,99,179.403077,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2013,99,178.9879048,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2014,121,218.7313581,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2015,99,179.1109583,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2016,93,167.5192737,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2017,118,211.5112298,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2018,134,239.3327261,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2019,130,231.6340894,NHS Borders
S08000016,Basal cell carcinoma of the skin,Male,2020,88,156.9970741,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,1996,56,101.7257039,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,1997,49,88.97120238,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,1998,57,103.4557863,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,1999,55,100.2113549,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2000,59,106.9887209,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2001,78,140.5836022,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2002,55,98.81955549,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2003,74,131.9167142,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2004,63,111.36448,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2005,69,121.1716774,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2006,60,104.9226196,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2007,73,126.1993258,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2008,90,153.8251179,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2009,72,122.7014775,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2010,96,163.379227,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2011,84,143.1370878,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2012,81,138.3740199,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2013,90,153.6649081,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2014,97,165.1879225,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2015,102,173.5963375,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2016,73,123.6994611,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2017,83,140.1293242,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2018,97,163.6274692,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2019,86,144.8128378,NHS Borders
S08000016,Basal cell carcinoma of the skin,Female,2020,66,111.5090897,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,1996,47,44.39826186,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,1997,51,48.13137033,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,1998,70,66.01282535,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,1999,57,53.8701446,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2000,49,46.11764706,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2001,52,48.62085086,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2002,69,64.16813912,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2003,58,53.51047145,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2004,57,52.07857469,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2005,70,63.49206349,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2006,61,55.02435504,NHS Borders
S08000016,Squamous cell carcinoma of the skin,All,2007,93,82.88770053,NHS Borders
